Data,IPCA
2014-12-24,6.635
2014-12-26,6.6075
2014-12-29,6.62
2014-12-30,6.63
2014-12-31,6.63
2015-01-02,6.6325
2015-01-05,6.6775
2015-01-06,6.7075
2015-01-07,6.7025
2015-01-08,6.720000000000001
2015-01-09,6.6475
2015-01-12,6.64
2015-01-13,6.615
2015-01-14,6.585
2015-01-15,6.625
2015-01-16,6.7125
2015-01-19,6.715
2015-01-20,6.7625
2015-01-21,6.797499999999999
2015-01-22,6.8775
2015-01-23,6.88
2015-01-26,6.855
2015-01-27,6.8525
2015-01-28,6.8475
2015-01-29,6.84
2015-01-30,6.86
2015-02-02,6.79
2015-02-03,6.8
2015-02-04,6.8
2015-02-05,6.8374999999999995
2015-02-06,6.64
2015-02-09,6.6274999999999995
2015-02-10,6.6899999999999995
2015-02-11,6.6899999999999995
2015-02-12,6.74
2015-02-13,6.7475
2015-02-18,6.7175
2015-02-19,6.7375
2015-02-20,6.745
2015-02-23,6.775
2015-02-24,6.7675
2015-02-25,6.76
2015-02-26,6.7775
2015-02-27,6.755
2015-03-02,6.74
2015-03-03,6.77
2015-03-04,6.7375
2015-03-05,6.7875
2015-03-06,6.65
2015-03-09,6.655
2015-03-10,6.655
2015-03-11,6.654999999999999
2015-03-12,6.6899999999999995
2015-03-13,6.74
2015-03-16,6.75
2015-03-17,6.7225
2015-03-18,6.74
2015-03-19,6.74
2015-03-20,6.7175
2015-03-23,6.6925
2015-03-24,6.6850000000000005
2015-03-25,6.657500000000001
2015-03-26,6.6475
2015-03-27,6.6525
2015-03-30,6.6
2015-03-31,6.585
2015-04-01,6.577500000000001
2015-04-02,6.5975
2015-04-06,6.555
2015-04-07,6.57
2015-04-08,6.045
2015-04-09,6.0475
2015-04-10,6.04
2015-04-13,6.0375
2015-04-14,6.029999999999999
2015-04-15,6.0649999999999995
2015-04-16,6.0975
2015-04-17,6.1
2015-04-20,6.0825
2015-04-22,6.0875
2015-04-23,6.09
2015-04-24,6.1025
2015-04-27,6.09
2015-04-28,6.0825
2015-04-29,6.0649999999999995
2015-04-30,6.0775
2015-05-04,6.06
2015-05-05,6.1025
2015-05-06,6.0925
2015-05-07,6.075
2015-05-08,6.0075
2015-05-11,6.0225
2015-05-12,6.0
2015-05-13,6.02
2015-05-14,6.025
2015-05-15,5.967499999999999
2015-05-18,5.98
2015-05-19,5.99
2015-05-20,5.9975
2015-05-21,6.08
2015-05-22,6.0675
2015-05-25,6.0625
2015-05-26,6.0675
2015-05-27,6.077500000000001
2015-05-28,6.095
2015-05-29,5.9875
2015-06-01,5.99
2015-06-02,5.984999999999999
2015-06-03,6.08
2015-06-05,6.12
2015-06-08,6.1674999999999995
2015-06-09,6.1975
2015-06-10,6.105
2015-06-11,6.1525
2015-06-12,6.1575
2015-06-15,6.154999999999999
2015-06-16,6.154999999999999
2015-06-17,6.15
2015-06-18,6.2124999999999995
2015-06-19,6.22
2015-06-22,6.195
2015-06-23,6.1775
2015-06-24,6.16
2015-06-25,6.2025
2015-06-26,6.155
2015-06-29,6.140000000000001
2015-06-30,6.225
2015-07-01,6.215
2015-07-02,6.2225
2015-07-03,6.24
2015-07-06,6.1850000000000005
2015-07-07,6.140000000000001
2015-07-08,5.8625
2015-07-09,5.88
2015-07-10,5.88
2015-07-13,5.855
2015-07-14,5.875
2015-07-15,5.885
2015-07-16,5.8774999999999995
2015-07-17,5.87
2015-07-20,5.88
2015-07-21,5.890000000000001
2015-07-22,5.8875
2015-07-23,5.88
2015-07-24,5.865
2015-07-27,5.8525
2015-07-28,5.855
2015-07-29,5.827500000000001
2015-07-30,5.83
2015-07-31,5.8149999999999995
2015-08-03,5.79
2015-08-04,5.7875
2015-08-05,5.795
2015-08-06,5.797499999999999
2015-08-07,5.592499999999999
2015-08-10,5.615
2015-08-11,5.67
2015-08-12,5.65
2015-08-13,5.64
2015-08-14,5.702500000000001
2015-08-17,5.71
2015-08-18,5.705
2015-08-19,5.6925
2015-08-20,5.65
2015-08-21,5.615
2015-08-24,5.609999999999999
2015-08-25,5.6125
2015-08-26,5.6274999999999995
2015-08-27,5.65
2015-08-28,5.6625
2015-08-31,5.605
2015-09-01,5.577500000000001
2015-09-02,5.5675
2015-09-03,5.5725
2015-09-04,5.6175
2015-09-08,5.725
2015-09-09,5.725
2015-09-10,5.74
2015-09-11,5.75
2015-09-14,5.735
2015-09-15,5.73
2015-09-16,5.775
2015-09-17,5.8149999999999995
2015-09-18,5.9
2015-09-21,6.0925
2015-09-22,6.09
2015-09-23,6.085
2015-09-24,6.0875
2015-09-25,6.0775
2015-09-28,6.1125
2015-09-29,6.0525
2015-09-30,6.135
2015-10-01,6.1825
2015-10-02,6.405
2015-10-05,6.3925
2015-10-06,6.3925
2015-10-07,6.3575
2015-10-08,6.390000000000001
2015-10-09,6.4350000000000005
2015-10-13,6.4
2015-10-14,6.4
2015-10-15,6.3975
2015-10-16,6.4075
2015-10-19,6.35
2015-10-20,6.605
2015-10-21,6.592499999999999
2015-10-22,6.5975
2015-10-23,6.6025
2015-10-26,6.62
2015-10-27,6.6125
2015-10-28,6.635
2015-10-29,6.645
2015-10-30,6.7625
2015-11-03,6.7875
2015-11-04,6.8
2015-11-05,6.8625
2015-11-06,6.7525
2015-11-09,6.7775
2015-11-10,6.83
2015-11-11,6.83
2015-11-12,6.835
2015-11-13,6.9325
2015-11-16,7.0275
2015-11-17,7.0375
2015-11-18,7.2075000000000005
2015-11-19,7.205
2015-11-20,7.2375
2015-11-23,7.2425
2015-11-24,7.2575
2015-11-25,7.275
2015-11-26,7.285
2015-11-27,7.255
2015-11-30,7.215
2015-12-01,7.2275
2015-12-02,7.22
2015-12-03,7.2125
2015-12-04,7.2125
2015-12-07,7.3
2015-12-08,7.275
2015-12-09,7.0600000000000005
2015-12-10,7.0625
2015-12-11,7.0575
2015-12-14,7.005
2015-12-15,6.995
2015-12-16,7.0
2015-12-17,7.09
2015-12-18,7.12
2015-12-21,7.1025
2015-12-22,7.0975
2015-12-23,7.1000000000000005
2015-12-24,7.18
2015-12-28,7.15
2015-12-29,7.125
2015-12-30,7.1075
2015-12-31,7.085
2016-01-04,7.1425
2016-01-05,7.13
2016-01-06,7.105
2016-01-07,7.1075
2016-01-08,6.91
2016-01-11,6.9025
2016-01-12,6.92
2016-01-13,6.9125
2016-01-14,6.91
2016-01-15,6.9375
2016-01-18,7.0
2016-01-19,7.0125
2016-01-20,7.02
2016-01-21,7.0975
2016-01-22,7.105
2016-01-25,7.0725
2016-01-26,7.0925
2016-01-27,7.0875
2016-01-28,7.12
2016-01-29,7.175
2016-02-01,7.1525
2016-02-02,7.1025
2016-02-03,7.155
2016-02-04,7.1775
2016-02-05,6.97
2016-02-10,6.885
2016-02-11,6.9725
2016-02-12,6.8975
2016-02-15,6.92
2016-02-16,6.9625
2016-02-17,6.9925
2016-02-18,6.9175
2016-02-19,6.9
2016-02-22,6.87
2016-02-23,6.8625
2016-02-24,6.9025
2016-02-25,6.8925
2016-02-26,6.89
2016-02-29,6.9399999999999995
2016-03-01,6.922499999999999
2016-03-02,6.915
2016-03-03,6.915
2016-03-04,6.945
2016-03-07,6.9725
2016-03-08,6.9775
2016-03-09,6.6725
2016-03-10,6.7425
2016-03-11,6.7175
2016-03-14,6.73
2016-03-15,6.654999999999999
2016-03-16,6.7625
2016-03-17,6.5675
2016-03-18,6.5175
2016-03-21,6.5075
2016-03-22,6.5025
2016-03-23,6.495
2016-03-24,6.47
2016-03-28,6.4775
2016-03-29,6.475
2016-03-30,6.47
2016-03-31,6.4625
2016-04-01,6.4675
2016-04-04,6.47
2016-04-05,6.505
2016-04-06,6.5375
2016-04-07,6.4875
2016-04-08,6.4825
2016-04-11,6.415
2016-04-12,6.425000000000001
2016-04-13,6.45
2016-04-14,6.4325
2016-04-15,6.405
2016-04-18,6.38
2016-04-19,6.195
2016-04-20,6.1325
2016-04-22,6.13
2016-04-25,6.1425
2016-04-26,6.155
2016-04-27,6.1825
2016-04-28,6.125
2016-04-29,6.1575
2016-05-02,6.1375
2016-05-03,6.1225000000000005
2016-05-04,6.1075
2016-05-05,6.115
2016-05-06,6.0625
2016-05-09,6.05
2016-05-10,6.065
2016-05-11,6.0675
2016-05-12,6.0525
2016-05-13,6.045
2016-05-16,6.1175
2016-05-17,6.12
2016-05-18,6.109999999999999
2016-05-19,6.0825
2016-05-20,6.085
2016-05-23,6.0725
2016-05-24,6.07
2016-05-25,6.0649999999999995
2016-05-27,6.0675
2016-05-30,6.1075
2016-05-31,6.125
2016-06-01,6.1274999999999995
2016-06-02,6.1125
2016-06-03,6.1475
2016-06-06,6.075
2016-06-07,6.08
2016-06-08,5.845
2016-06-09,5.8725
2016-06-10,5.907500000000001
2016-06-13,5.9275
2016-06-14,5.9575
2016-06-15,5.98
2016-06-16,5.9975
2016-06-17,6.0024999999999995
2016-06-20,5.952500000000001
2016-06-21,5.985
2016-06-22,5.985
2016-06-23,5.9675
2016-06-24,5.952500000000001
2016-06-27,5.9225
2016-06-28,5.9
2016-06-29,5.9125000000000005
2016-06-30,5.9075
2016-07-01,5.915
2016-07-04,5.890000000000001
2016-07-05,5.885
2016-07-06,5.859999999999999
2016-07-07,5.8575
2016-07-08,5.7775
2016-07-11,5.765
2016-07-12,5.75
2016-07-13,5.745
2016-07-14,5.755
2016-07-15,5.725
2016-07-18,5.755
2016-07-19,5.76
2016-07-20,5.6725
2016-07-21,5.665
2016-07-22,5.6475
2016-07-25,5.6325
2016-07-26,5.615
2016-07-27,5.615
2016-07-28,5.6075
2016-07-29,5.595
2016-08-01,5.6125
2016-08-02,5.615
2016-08-03,5.5825
2016-08-04,5.6000000000000005
2016-08-05,5.6075
2016-08-08,5.5925
2016-08-09,5.57
2016-08-10,5.4575
2016-08-11,5.455
2016-08-12,5.452500000000001
2016-08-15,5.385
2016-08-16,5.3875
2016-08-17,5.3975
2016-08-18,5.327500000000001
2016-08-19,5.3425
2016-08-22,5.38
2016-08-23,5.385
2016-08-24,5.3825
2016-08-25,5.3774999999999995
2016-08-26,5.375
2016-08-29,5.3525
2016-08-30,5.345
2016-08-31,5.3525
2016-09-01,5.4325
2016-09-02,5.3775
2016-09-05,5.3774999999999995
2016-09-06,5.37
2016-09-08,5.362500000000001
2016-09-09,5.215
2016-09-12,5.235
2016-09-13,5.205
2016-09-14,5.195
2016-09-15,5.1975
2016-09-16,5.172499999999999
2016-09-19,5.1475
2016-09-20,5.1325
2016-09-21,5.1025
2016-09-22,5.1
2016-09-23,5.1175
2016-09-26,5.12
2016-09-27,5.1175
2016-09-28,5.140000000000001
2016-09-29,5.0925
2016-09-30,5.1
2016-10-03,5.05
2016-10-04,5.0600000000000005
2016-10-05,5.0725
2016-10-06,5.0725
2016-10-07,5.0600000000000005
2016-10-10,5.0675
2016-10-11,5.085
2016-10-13,5.0875
2016-10-14,5.005
2016-10-17,4.9925
2016-10-18,4.975
2016-10-19,4.955
2016-10-20,4.9025
2016-10-21,4.9
2016-10-24,4.885
2016-10-25,4.8825
2016-10-26,4.885
2016-10-27,4.8875
2016-10-28,4.895
2016-10-31,4.922499999999999
2016-11-01,4.8975
2016-11-03,4.9125
2016-11-04,4.905
2016-11-07,4.9075
2016-11-08,4.895
2016-11-09,4.9475
2016-11-10,4.9425
2016-11-11,4.9175
2016-11-14,4.9175
2016-11-16,4.915
2016-11-17,4.91
2016-11-18,4.9075
2016-11-21,4.890000000000001
2016-11-22,4.8425
2016-11-23,4.85
2016-11-24,4.8425
2016-11-25,4.835
2016-11-28,4.8325
2016-11-29,4.7575
2016-11-30,4.7825
2016-12-01,4.7975
2016-12-02,4.7925
2016-12-05,4.8
2016-12-06,4.8225
2016-12-07,4.817500000000001
2016-12-08,4.8175
2016-12-09,4.835
2016-12-12,4.8149999999999995
2016-12-13,4.8149999999999995
2016-12-14,4.8175
2016-12-15,4.835
2016-12-16,4.8375
2016-12-19,4.797499999999999
2016-12-20,4.75
2016-12-21,4.735
2016-12-22,4.71
2016-12-23,4.7025
2016-12-26,4.695
2016-12-27,4.6725
2016-12-28,4.6850000000000005
2016-12-29,4.67
2016-12-30,4.7
2017-01-02,4.7275
2017-01-03,4.73
2017-01-04,4.72
2017-01-05,4.7275
2017-01-06,4.725
2017-01-09,4.715
2017-01-10,4.72
2017-01-11,4.78
2017-01-12,4.76
2017-01-13,4.79
2017-01-16,4.795
2017-01-17,4.7725
2017-01-18,4.72
2017-01-19,4.7175
2017-01-20,4.705
2017-01-23,4.715
2017-01-24,4.7175
2017-01-25,4.6850000000000005
2017-01-26,4.67
2017-01-27,4.7
2017-01-30,4.685
2017-01-31,4.7075
2017-02-01,4.7075000000000005
2017-02-02,4.6525
2017-02-03,4.6225000000000005
2017-02-06,4.635
2017-02-07,4.6375
2017-02-08,4.6525
2017-02-09,4.6475
2017-02-10,4.65
2017-02-13,4.630000000000001
2017-02-14,4.59
2017-02-15,4.5975
2017-02-16,4.595
2017-02-17,4.58
2017-02-20,4.5625
2017-02-21,4.525
2017-02-22,4.5375
2017-02-23,4.5275
2017-02-24,4.5225
2017-03-01,4.525
2017-03-02,4.535
2017-03-03,4.52
2017-03-06,4.51
2017-03-07,4.52
2017-03-08,4.525
2017-03-09,4.55
2017-03-10,4.535
2017-03-13,4.535
2017-03-14,4.5325
2017-03-15,4.515
2017-03-16,4.5075
2017-03-17,4.525
2017-03-20,4.4975
2017-03-21,4.5125
2017-03-22,4.525
2017-03-23,4.52
2017-03-24,4.5125
2017-03-27,4.5475
2017-03-28,4.5525
2017-03-29,4.4975000000000005
2017-03-30,4.495
2017-03-31,4.5024999999999995
2017-04-03,4.525
2017-04-04,4.5325
2017-04-05,4.54
2017-04-06,4.5375
2017-04-07,4.59
2017-04-10,4.585
2017-04-11,4.5875
2017-04-12,4.6
2017-04-13,4.5875
2017-04-17,4.59
2017-04-18,4.5675
2017-04-19,4.545
2017-04-20,4.5475
2017-04-24,4.5475
2017-04-25,4.55
2017-04-26,4.5375
2017-04-27,4.5375
2017-04-28,4.51
2017-05-02,4.6000000000000005
2017-05-03,4.61
2017-05-04,4.62
2017-05-05,4.6325
2017-05-08,4.635
2017-05-09,4.5675
2017-05-10,4.635
2017-05-11,4.6425
2017-05-12,4.62
2017-05-15,4.645
2017-05-16,4.645
2017-05-17,4.67
2017-05-18,4.665
2017-05-19,4.657500000000001
2017-05-22,4.6850000000000005
2017-05-23,4.6850000000000005
2017-05-24,4.6825
2017-05-25,4.6825
2017-05-26,4.672499999999999
2017-05-29,4.6075
2017-05-30,4.595
2017-05-31,4.57
2017-06-01,4.5649999999999995
2017-06-02,4.55
2017-06-05,4.5375
2017-06-06,4.48
2017-06-07,4.4675
2017-06-08,4.5125
2017-06-09,4.465
2017-06-12,4.4625
2017-06-13,4.465
2017-06-14,4.425
2017-06-16,4.3725000000000005
2017-06-19,4.365
2017-06-20,4.3575
2017-06-21,4.3
2017-06-22,4.2524999999999995
2017-06-23,4.245
2017-06-26,4.26
2017-06-27,4.265
2017-06-28,4.28
2017-06-29,4.245
2017-06-30,4.2275
2017-07-03,4.23
2017-07-04,4.245
2017-07-05,4.2425
2017-07-06,4.245
2017-07-07,4.445
2017-07-10,4.415
2017-07-11,4.375
2017-07-12,4.355
2017-07-13,4.3425
2017-07-14,4.3225
2017-07-17,4.3149999999999995
2017-07-18,4.32
2017-07-19,4.3275
2017-07-20,4.33
2017-07-21,4.385
2017-07-24,4.4025
2017-07-25,4.4375
2017-07-26,4.5075
2017-07-27,4.5575
2017-07-28,4.5875
2017-07-31,4.61
2017-08-01,4.62
2017-08-02,4.61
2017-08-03,4.6125
2017-08-04,4.577500000000001
2017-08-07,4.5975
2017-08-08,4.5675
2017-08-09,4.575
2017-08-10,4.547499999999999
2017-08-11,4.5575
2017-08-14,4.55
2017-08-15,4.515
2017-08-16,4.5
2017-08-17,4.4625
2017-08-18,4.445
2017-08-21,4.43
2017-08-22,4.405
2017-08-23,4.3975
2017-08-24,4.3875
2017-08-25,4.359999999999999
2017-08-28,4.345
2017-08-29,4.29
2017-08-30,4.25
2017-08-31,4.2524999999999995
2017-09-01,4.2675
2017-09-04,4.2475
2017-09-05,4.2825
2017-09-06,4.1325
2017-09-08,4.0874999999999995
2017-09-11,4.095
2017-09-12,4.09
2017-09-13,4.04
2017-09-14,3.9875
2017-09-15,4.02
2017-09-18,3.9749999999999996
2017-09-19,3.9425
2017-09-20,3.88
2017-09-21,3.8775
2017-09-22,3.875
2017-09-25,3.8825000000000003
2017-09-26,3.8725
2017-09-27,3.84
2017-09-28,3.825
2017-09-29,3.8600000000000003
2017-10-02,3.9125
2017-10-03,3.9050000000000002
2017-10-04,3.905
2017-10-05,3.905
2017-10-06,4.0075
2017-10-09,3.995
2017-10-10,4.0075
2017-10-11,4.01
2017-10-13,4.0024999999999995
2017-10-16,4.02
2017-10-17,4.0425
2017-10-18,4.0649999999999995
2017-10-19,4.0525
2017-10-20,4.0625
2017-10-23,4.035
2017-10-24,4.0375
2017-10-25,4.0375
2017-10-26,4.04
2017-10-27,4.04
2017-10-30,4.05
2017-10-31,4.1025
2017-11-01,4.092499999999999
2017-11-03,4.1175
2017-11-06,4.1625
2017-11-07,4.1325
2017-11-08,4.125
2017-11-09,4.1225000000000005
2017-11-10,4.047499999999999
2017-11-13,4.07
2017-11-14,4.0675
2017-11-16,4.0525
2017-11-17,4.08
2017-11-20,4.0675
2017-11-21,4.035
2017-11-22,4.005
2017-11-23,4.0024999999999995
2017-11-24,3.995
2017-11-27,3.9975
2017-11-28,3.9800000000000004
2017-11-29,3.9275
2017-11-30,3.92
2017-12-01,3.92
2017-12-04,3.9175
2017-12-05,3.9075
2017-12-06,3.915
2017-12-07,3.92
2017-12-08,3.89
2017-12-11,3.8775
2017-12-12,3.875
2017-12-13,3.8775
2017-12-14,3.8925
2017-12-15,3.8975
2017-12-18,3.9075
2017-12-19,3.8675
2017-12-20,3.8
2017-12-21,3.7975
2017-12-22,3.8049999999999997
2017-12-26,3.81
2017-12-27,3.8125
2017-12-28,3.8125
2017-12-29,3.7875
2018-01-02,3.81
2018-01-03,3.8425000000000002
2018-01-04,3.8449999999999998
2018-01-05,3.86
2018-01-08,3.8674999999999997
2018-01-09,3.8775
2018-01-10,3.9675000000000002
2018-01-11,3.96
2018-01-12,3.9675000000000002
2018-01-15,3.9625000000000004
2018-01-16,3.965
2018-01-17,3.9575
2018-01-18,3.9625000000000004
2018-01-19,3.9675000000000002
2018-01-22,3.975
2018-01-23,3.975
2018-01-24,3.9775
2018-01-25,3.98
2018-01-26,3.9850000000000003
2018-01-29,4.0
2018-01-30,4.0175
2018-01-31,4.01
2018-02-01,4.0075
2018-02-02,4.0
2018-02-05,3.995
2018-02-06,4.0024999999999995
2018-02-07,3.995
2018-02-08,4.0
2018-02-09,4.025
2018-02-14,4.0275
2018-02-15,4.01
2018-02-16,3.9875
2018-02-19,3.9850000000000003
2018-02-20,3.9924999999999997
2018-02-21,3.98
2018-02-22,3.96
2018-02-23,3.9625
2018-02-26,3.9749999999999996
2018-02-27,3.9575
2018-02-28,3.955
2018-03-01,3.9749999999999996
2018-03-02,3.9475
2018-03-05,3.925
2018-03-06,3.9175
2018-03-07,3.925
2018-03-08,3.895
2018-03-09,3.965
2018-03-12,3.9725
2018-03-13,3.95
2018-03-14,3.95
2018-03-15,3.94
2018-03-16,3.9450000000000003
2018-03-19,3.9475000000000002
2018-03-20,3.95
2018-03-21,3.9525
2018-03-22,3.8975
2018-03-23,3.895
2018-03-26,3.9075
2018-03-27,3.905
2018-03-28,3.9
2018-03-29,3.8775
2018-04-02,3.88
2018-04-03,3.885
2018-04-04,3.9075
2018-04-05,3.9175
2018-04-06,3.8925
2018-04-09,3.9324999999999997
2018-04-10,4.0175
2018-04-11,4.015
2018-04-12,4.025
2018-04-13,4.0375
2018-04-16,4.055
2018-04-17,4.0649999999999995
2018-04-18,4.055
2018-04-19,4.0675
2018-04-20,4.0725
2018-04-23,4.065
2018-04-24,4.0725
2018-04-25,4.0725
2018-04-26,4.09
2018-04-27,4.1
2018-04-30,4.125
2018-05-02,4.1075
2018-05-03,4.0725
2018-05-04,4.105
2018-05-07,4.105
2018-05-08,4.135
2018-05-09,4.15
2018-05-10,4.220000000000001
2018-05-11,4.2325
2018-05-14,4.234999999999999
2018-05-15,4.225
2018-05-16,4.225
2018-05-17,4.234999999999999
2018-05-18,4.26
2018-05-21,4.2825
2018-05-22,4.3475
2018-05-23,4.3425
2018-05-24,4.34
2018-05-25,4.345
2018-05-28,4.3625
2018-05-29,4.41
2018-05-30,4.4325
2018-06-01,4.4525
2018-06-04,4.4525
2018-06-05,4.4475
2018-06-06,4.445
2018-06-07,4.484999999999999
2018-06-08,4.5225
2018-06-11,4.4875
2018-06-12,4.4825
2018-06-13,4.4825
2018-06-14,4.4575
2018-06-15,4.4475
2018-06-18,4.4425
2018-06-19,4.4475
2018-06-20,4.465
2018-06-21,4.452500000000001
2018-06-22,4.4475
2018-06-25,4.3975
2018-06-26,4.390000000000001
2018-06-27,4.3825
2018-06-28,4.3925
2018-06-29,4.385
2018-07-02,4.325
2018-07-03,4.3075
2018-07-04,4.3
2018-07-05,4.2825
2018-07-06,3.815
2018-07-09,3.81
2018-07-10,3.825
2018-07-11,3.8325
2018-07-12,3.8225
2018-07-13,3.775
2018-07-16,3.7675
2018-07-17,3.76
2018-07-18,3.7475
2018-07-19,3.715
2018-07-20,3.7075
2018-07-23,3.7
2018-07-24,3.6925
2018-07-25,3.7
2018-07-26,3.72
2018-07-27,3.7225
2018-07-30,3.7175000000000002
2018-07-31,3.7025
2018-08-01,3.6825
2018-08-02,3.6500000000000004
2018-08-03,3.67
2018-08-06,3.6375
2018-08-07,3.635
2018-08-08,3.5925
2018-08-09,3.6375
2018-08-10,3.6425
2018-08-13,3.6625
2018-08-14,3.6675
2018-08-15,3.6675
2018-08-16,3.6425
2018-08-17,3.66
2018-08-20,3.6425
2018-08-21,3.6225
2018-08-22,3.6925
2018-08-23,3.6775
2018-08-24,3.6725000000000003
2018-08-27,3.7
2018-08-28,3.7
2018-08-29,3.6625
2018-08-30,3.6550000000000002
2018-08-31,3.675
2018-09-03,3.6925
2018-09-04,3.7675
2018-09-05,3.725
2018-09-06,3.9275
2018-09-10,3.875
2018-09-11,3.8875
2018-09-12,3.9025
2018-09-13,3.91
2018-09-14,3.93
2018-09-17,3.965
2018-09-18,3.9850000000000003
2018-09-19,4.0
2018-09-20,4.0825
2018-09-21,4.0625
2018-09-24,4.0675
2018-09-25,4.0625
2018-09-26,4.1
2018-09-27,4.0425
2018-09-28,4.05
2018-10-01,4.0425
2018-10-02,4.035
2018-10-03,4.0575
2018-10-04,4.055
2018-10-05,4.0125
2018-10-08,3.9975000000000005
2018-10-09,4.0
2018-10-10,3.9875
2018-10-11,4.0325
2018-10-15,4.045
2018-10-16,4.055
2018-10-17,4.045
2018-10-18,4.05
2018-10-19,4.047499999999999
2018-10-22,4.0275
2018-10-23,4.005
2018-10-24,4.0075
2018-10-25,4.01
2018-10-26,3.9875
2018-10-29,3.9675
2018-10-30,3.9575
2018-10-31,3.9575
2018-11-01,3.9175
2018-11-05,3.88
2018-11-06,3.8674999999999997
2018-11-07,3.745
2018-11-08,3.7125
2018-11-09,3.735
2018-11-12,3.745
2018-11-13,3.7350000000000003
2018-11-14,3.7
2018-11-16,3.68
2018-11-19,3.6625
2018-11-20,3.6425
2018-11-21,3.64
2018-11-22,3.5775
2018-11-23,3.5425
2018-11-26,3.5475
2018-11-27,3.555
2018-11-28,3.5475
2018-11-29,3.5275
2018-11-30,3.4925
2018-12-03,3.5075
2018-12-04,3.5225
2018-12-05,3.4825
2018-12-06,3.5
2018-12-07,3.69
2018-12-10,3.715
2018-12-11,3.7375
2018-12-12,3.745
2018-12-13,3.75
2018-12-14,3.7575
2018-12-17,3.7475
2018-12-18,3.7575
2018-12-19,3.7575
2018-12-20,3.7475
2018-12-21,3.7525
2018-12-24,3.7625
2018-12-26,3.7675
2018-12-27,3.7575
2018-12-28,3.755
2018-12-31,3.7525
2019-01-02,3.79
2019-01-03,3.795
2019-01-04,3.79
2019-01-07,3.805
2019-01-08,3.805
2019-01-09,3.8175
2019-01-10,3.825
2019-01-11,4.0375
2019-01-14,4.029999999999999
2019-01-15,4.0275
2019-01-16,4.04
2019-01-17,4.0275
2019-01-18,4.005
2019-01-21,4.0075
2019-01-22,4.005
2019-01-23,4.0025
2019-01-24,4.0
2019-01-25,4.0
2019-01-28,4.01
2019-01-29,4.005
2019-01-30,4.0024999999999995
2019-01-31,4.0024999999999995
2019-02-01,3.9525
2019-02-04,3.95
2019-02-05,3.9525
2019-02-06,3.9475000000000002
2019-02-07,3.9375
2019-02-08,3.9375
2019-02-11,3.945
2019-02-12,3.9499999999999997
2019-02-13,3.9524999999999997
2019-02-14,3.975
2019-02-15,4.005
2019-02-18,4.01
2019-02-19,4.01
2019-02-20,4.01
2019-02-21,3.9975
2019-02-22,3.9850000000000003
2019-02-25,3.9625
2019-02-26,3.96
2019-02-27,3.9925
2019-02-28,3.9975
2019-03-01,4.0075
2019-03-06,4.0175
2019-03-07,4.0
2019-03-08,3.9924999999999997
2019-03-11,3.9949999999999997
2019-03-12,4.057499999999999
2019-03-13,4.05
2019-03-14,4.035
2019-03-15,4.0
2019-03-18,3.9925
2019-03-19,3.9875
2019-03-20,3.9825
2019-03-21,3.9825
2019-03-22,3.9799999999999995
2019-03-25,3.9899999999999998
2019-03-26,3.96
2019-03-27,3.94
2019-03-28,3.9375
2019-03-29,3.9275
2019-04-01,3.9
2019-04-02,3.9175
2019-04-03,3.905
2019-04-04,3.9025
2019-04-05,3.9
2019-04-08,3.9074999999999998
2019-04-09,3.88
2019-04-10,3.77
2019-04-11,3.755
2019-04-12,3.7425
2019-04-15,3.73
2019-04-16,3.725
2019-04-17,3.7275
2019-04-18,3.69
2019-04-22,3.6750000000000003
2019-04-23,3.6675
2019-04-24,3.6625
2019-04-25,3.66
2019-04-26,3.6575
2019-04-29,3.65
2019-04-30,3.69
2019-05-02,3.68
2019-05-03,3.6774999999999998
2019-05-06,3.6675
2019-05-07,3.6725
2019-05-08,3.665
2019-05-09,3.66
2019-05-10,3.615
2019-05-13,3.6275
2019-05-14,3.625
2019-05-15,3.6075
2019-05-16,3.605
2019-05-17,3.5875
2019-05-20,3.575
2019-05-21,3.5625
2019-05-22,3.565
2019-05-23,3.565
2019-05-24,3.565
2019-05-27,3.5575
2019-05-28,3.565
2019-05-29,3.565
2019-05-30,3.56
2019-05-31,3.55
2019-06-03,3.5549999999999997
2019-06-04,3.5625
2019-06-05,3.5475
2019-06-06,3.555
2019-06-07,3.5949999999999998
2019-06-10,3.5675
2019-06-11,3.5625
2019-06-12,3.585
2019-06-13,3.5875
2019-06-14,3.55
2019-06-17,3.54
2019-06-18,3.52
2019-06-19,3.5324999999999998
2019-06-21,3.5125
2019-06-24,3.535
2019-06-25,3.5949999999999998
2019-06-26,3.6025
2019-06-27,3.6174999999999997
2019-06-28,3.6100000000000003
2019-07-01,3.5725
2019-07-02,3.5725
2019-07-03,3.565
2019-07-04,3.58
2019-07-05,3.5675
2019-07-08,3.59
2019-07-09,3.595
2019-07-10,3.6975
2019-07-11,3.6775
2019-07-12,3.67
2019-07-15,3.65
2019-07-16,3.6525
2019-07-17,3.6525
2019-07-18,3.6775
2019-07-19,3.6775
2019-07-22,3.71
2019-07-23,3.6925
2019-07-24,3.6825
2019-07-25,3.6950000000000003
2019-07-26,3.6975000000000002
2019-07-29,3.685
2019-07-30,3.6825
2019-07-31,3.6825
2019-08-01,3.665
2019-08-02,3.6425
2019-08-05,3.67
2019-08-06,3.675
2019-08-07,3.6925
2019-08-08,3.6875
2019-08-09,3.675
2019-08-12,3.615
2019-08-13,3.6
